,donorID,campaignID,frequency_donor,total_donated,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,total_amount_1_month,total_freq_1_month,total_amount_2_month,total_freq_2_month,total_amount_3_month,total_freq_3_month,total_amount_4_month,total_freq_4_month,total_amount_5_month,total_freq_5_month,total_amount_6_month,total_freq_6_month,Recency_dono,gender,province_Brussels,province_East Flanders,province_Flemish Brabant,province_Hainaut,province_Liege,province_Limburg,province_Luxembourg,province_Missing,province_Namur,province_Walloon Brabant,province_West Flanders,region_Flanders,region_Missing,region_Wallonia,language_FR,language_NL,Unnamed: 0,total_freq_till_now,total_amount_till_now,freq_out_campaign,amount_out_campaign,freq_in_campaign,amount_in_campaign,total_amount_till_last_3_years,total_freq_till_last_3_years,Age
115,100711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5721.0,5.0,247.89999999999998,1.0,49.58,4.0,198.32,0.0,0.0,43
116,104178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38293.0,40.0,2000.0,0.0,0.0,40.0,2000.0,0.0,0.0,43
117,127045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,169106.0,4.0,112.0,1.0,32.0,3.0,80.0,0.0,0.0,37
118,109694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,80069.0,1.0,49.58,0.0,0.0,1.0,49.58,0.0,0.0,81
119,122069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,147384.0,2.0,84.58,0.0,0.0,2.0,84.58,0.0,0.0,29
120,106310,7243.0,1.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,55873.0,10.0,158.024,0.0,0.0,10.0,158.024,30.0,1.0,29
121,122041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,147256.0,17.0,548.53,8.0,203.74,9.0,344.78999999999996,0.0,0.0,47
122,115706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,115412.0,14.0,641.13,1.0,50.0,13.0,591.13,50.0,1.0,42
123,113290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,103345.0,1.0,33.81,0.0,0.0,1.0,33.81,0.0,0.0,51
124,100556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4107.0,12.0,895.59,1.0,74.37,11.0,821.22,0.0,0.0,44
125,133029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,189935.0,3.0,52.39,0.0,0.0,3.0,52.39,0.0,0.0,56
126,139558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,207190.0,2.0,200.0,0.0,0.0,2.0,200.0,100.0,1.0,29
127,130931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,182862.0,15.0,390.82,1.0,30.0,14.0,360.82,0.0,0.0,46
128,142127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,211231.0,3.0,32.39,0.0,0.0,3.0,32.39,0.0,0.0,27
129,116669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,120709.0,14.0,759.45,0.0,0.0,14.0,759.45,0.0,0.0,51
130,119194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,133181.0,1.0,7.44,0.0,0.0,1.0,7.44,0.0,0.0,48
131,130875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,182694.0,2.0,30.0,0.0,0.0,2.0,30.0,0.0,0.0,80
132,135370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,197113.0,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,62
133,116520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,119714.0,23.0,774.1,1.0,49.58,22.0,724.52,40.0,1.0,28
134,139370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,206909.0,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,50
135,127695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,171414.0,5.0,152.5,0.0,0.0,5.0,152.5,0.0,0.0,27
136,117497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,125057.0,1.0,37.18,0.0,0.0,1.0,37.18,0.0,0.0,59
137,109328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,77703.0,4.0,80.83,0.0,0.0,4.0,80.83,0.0,0.0,50
138,122865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,151499.0,2.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,36
139,113674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,105246.0,4.0,55.0,0.0,0.0,4.0,55.0,0.0,0.0,58
140,139537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,207153.0,1.0,39.0,0.0,0.0,1.0,39.0,0.0,0.0,80
141,138496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,205458.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,67
142,136521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,200518.0,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,37
143,130420,7059.0,5.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,180925.0,5.0,185.0,0.0,0.0,5.0,185.0,0.0,0.0,32
144,106548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,57511.0,1.0,31.6,0.0,0.0,1.0,31.6,0.0,0.0,43
145,115251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,113209.0,1.0,24.99,0.0,0.0,1.0,24.99,0.0,0.0,26
146,135629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,197868.0,6.0,120.0,0.0,0.0,6.0,120.0,0.0,0.0,48
147,115788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,115855.0,2.0,17.35,0.0,0.0,2.0,17.35,0.0,0.0,88
148,135068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,196379.0,3.0,120.0,0.0,0.0,3.0,120.0,0.0,0.0,66
149,124642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,159010.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,51
150,134467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,194523.0,1.0,20.0,0.0,0.0,1.0,20.0,0.0,0.0,40
151,122703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,150728.0,8.0,555.0799999999999,0.0,0.0,8.0,555.0799999999999,215.0,2.0,61
152,131575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,185023.0,7.0,92.25,0.0,0.0,7.0,92.25,0.0,0.0,85
153,129204,7108.0,3.0,35.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,177210.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,27
154,102874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,25801.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,29
155,109978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,82375.0,2.0,99.16,0.0,0.0,2.0,99.16,0.0,0.0,38
156,111174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,90868.0,6.0,156.67999999999998,0.0,0.0,6.0,156.67999999999998,0.0,0.0,55
157,133071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,190051.0,2.0,10.0,0.0,0.0,2.0,10.0,5.0,1.0,65
158,100789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6498.0,27.0,840.4,0.0,0.0,27.0,840.4,125.0,3.0,68
159,108569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,72177.0,1.0,14.87,0.0,0.0,1.0,14.87,0.0,0.0,58
160,101757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15452.0,2.0,59.79,0.0,0.0,2.0,59.79,0.0,0.0,45
161,143951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,214140.0,1.0,5.0,0.0,0.0,1.0,5.0,5.0,1.0,27
162,107102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,61863.0,11.0,255.41,0.0,0.0,11.0,255.41,0.0,0.0,85
163,111014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,89787.0,5.0,54.52,0.0,0.0,5.0,54.52,0.0,0.0,38
164,137752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,203985.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,36
165,144358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,214789.0,5.0,220.0,1.0,30.0,4.0,190.0,150.0,3.0,84
166,124514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,158516.0,3.0,60.0,0.0,0.0,3.0,60.0,0.0,0.0,30
167,103311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,30736.0,4.0,34.7,0.0,0.0,4.0,34.7,0.0,0.0,71
168,144060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,214282.0,1.0,20.0,0.0,0.0,1.0,20.0,20.0,1.0,47
169,128133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,173283.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,65
170,101994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,17965.0,3.0,74.37,0.0,0.0,3.0,74.37,0.0,0.0,52
171,136426,7108.0,3.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,200257.0,6.0,55.0,0.0,0.0,6.0,55.0,10.0,1.0,65
172,128219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,173849.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,54
173,104928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,44511.0,7.0,176.76,0.0,0.0,7.0,176.76,0.0,0.0,51
174,138999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,206389.0,2.0,173.7,0.0,0.0,2.0,173.7,123.0,1.0,26
175,118484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,130061.0,3.0,62.18,0.0,0.0,3.0,62.18,0.0,0.0,58
176,118000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,128074.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,42
177,113192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,102620.0,13.0,542.74,0.0,0.0,13.0,542.74,0.0,0.0,64
178,143537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,213654.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,52
179,113080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,101806.0,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,46
180,112140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,95934.0,3.0,1291.26,1.0,423.63,2.0,867.63,0.0,0.0,43
181,135345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,197051.0,12.0,145.0,0.0,0.0,12.0,145.0,0.0,0.0,60
182,137972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,204370.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,36
183,114553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,109757.0,4.0,59.31,0.0,0.0,4.0,59.31,3.0,1.0,45
184,136775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,201209.0,2.0,200.0,0.0,0.0,2.0,200.0,100.0,1.0,36
185,144146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,214387.0,2.0,35.0,0.0,0.0,2.0,35.0,35.0,2.0,66
186,142829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,212515.0,3.0,30.0,0.0,0.0,3.0,30.0,20.0,2.0,56
187,130339,7229.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,180663.0,9.0,541.0,1.0,75.0,8.0,466.0,91.0,2.0,72
188,142848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,212566.0,1.0,5.0,0.0,0.0,1.0,5.0,5.0,1.0,53
189,131863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,186153.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,36
190,104526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,41120.0,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,57
191,105255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,47464.0,2.0,40.0,0.0,0.0,2.0,40.0,0.0,0.0,91
192,115762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,115706.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,27
193,112460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,97926.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,24
194,119099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,132710.0,2.0,83.0,0.0,0.0,2.0,83.0,0.0,0.0,49
195,119667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,135341.0,7.0,74.39,0.0,0.0,7.0,74.39,0.0,0.0,44
196,100511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3660.0,5.0,674.79,1.0,50.0,4.0,624.79,0.0,0.0,65
197,127449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,170482.0,1.0,15.0,0.0,0.0,1.0,15.0,0.0,0.0,41
198,139447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,207015.0,2.0,50.0,0.0,0.0,2.0,50.0,0.0,0.0,79
199,139738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,207451.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,85
200,101287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11237.0,3.0,104.37,0.0,0.0,3.0,104.37,0.0,0.0,33
201,116260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,118350.0,4.0,105.97,0.0,0.0,4.0,105.97,0.0,0.0,39
202,137623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,203718.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,47
203,133160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,190295.0,2.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,79
204,135925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,198819.0,5.0,190.0,0.0,0.0,5.0,190.0,60.0,1.0,86
205,116988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,122333.0,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,68
206,117021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,122487.0,18.0,40.980000000000004,0.0,0.0,18.0,40.980000000000004,0.0,0.0,77
207,122096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,147526.0,4.0,167.18,3.0,130.0,1.0,37.18,0.0,0.0,46
208,116670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,120723.0,22.0,1820.57,0.0,0.0,22.0,1820.57,200.0,2.0,43
209,101433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12825.0,1.0,7.44,0.0,0.0,1.0,7.44,0.0,0.0,75
210,118574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,130324.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,56
211,120340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,139197.0,9.0,264.78999999999996,1.0,30.0,8.0,234.79,0.0,0.0,34
212,137092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,202316.0,3.0,13.0,0.0,0.0,3.0,13.0,5.0,1.0,38
213,134262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,193806.0,1.0,75.0,0.0,0.0,1.0,75.0,0.0,0.0,60
214,121195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,143290.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,53
215,101716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15009.0,15.0,184.57999999999998,0.0,0.0,15.0,184.57999999999998,0.0,0.0,36
216,108156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,69367.0,5.0,91.82,0.0,0.0,5.0,91.82,0.0,0.0,46
217,137366,7108.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,203031.0,6.0,20.0,1.0,5.0,5.0,15.0,9.0,3.0,34
218,133589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,191710.0,1.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,82
219,105570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,49608.0,2.0,52.31,0.0,0.0,2.0,52.31,0.0,0.0,60
220,132894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,189527.0,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,43
221,125068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,160764.0,7.0,226.0,0.0,0.0,7.0,226.0,0.0,0.0,59
222,105218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,47079.0,1.0,20.0,0.0,0.0,1.0,20.0,20.0,1.0,38
223,105087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45846.0,16.0,316.49,1.0,12.39,15.0,304.1,0.0,0.0,43
224,107054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,61521.0,2.0,40.0,0.0,0.0,2.0,40.0,0.0,0.0,60
225,100637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5034.0,5.0,76.96000000000001,0.0,0.0,5.0,76.96000000000001,0.0,0.0,63
226,137591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,203627.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,39
227,143280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,213343.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,87
228,119869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,136539.0,2.0,64.78999999999999,1.0,24.79,1.0,40.0,0.0,0.0,51
229,131105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,183481.0,4.0,136.0,0.0,0.0,4.0,136.0,40.0,1.0,40
230,126850,7519.0,1.0,9.75,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,168334.0,3.0,59.25,0.0,0.0,3.0,59.25,30.0,1.0,83
231,125507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,162771.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,76
232,121197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,143292.0,8.0,225.79,0.0,0.0,8.0,225.79,0.0,0.0,68
